ATTACK_ID,DATE,LOCATION ,DESCRIPTION,DATA_SOURCES,TOTAL_DEATHS,TOTAL_CASUALITIES,CHILD_DEATHS,CHILD_CASUALTIES,TYPE,AFFILIATION,AFFLIATION_CLAIMED?,PART_OF,OFFICIAL_OR_INSPIRED,MUSLIM_MAJORITY_NATION,FORCED_TO_FLEE,ECONOMIC_COST,ORGANIZED_OR_REACTIVE,WEAPON_USED,MODUS_OPERANDI,SURVEILLED,PRIOR SUSPICION,ACTED_ALONE_OR_IN_GROUP
20150828NIG,2015-08-28,Nigeria,Boko Haram members massacre 79 people in 3 different Nigerian villages. 68 alone were killed in the village of Baanu.[143],"http://america.aljazeera.com/articles/2015/8/31/boko-haram-kills-nearly-80-in-3-nigerian-villages.html
http://www.cnn.com/2015/08/31/africa/nigeria-violence/",80,85,Unknown,Unknown,Shooting,Boko Haram,TRUE,Boko Haram Insurgency,OFFICIAL,FALSE,Unknown,0,ORGANIZED,Firearms,Shooting attack on village,TRUE,,GROUP
20150821FRA,2015-08-21,France,2015 Thalys train attack Shooting and stabbing in train traveling from Amsterdam to Paris injures 5. The incident is believed by French police to be an Islamist terrorist attack.[142],"https://www.theguardian.com/world/2015/aug/22/europe-high-alert-french-train-attack                                    
http://www.france24.com/en/20160620-belgian-police-detain-six-connection-with-2015-thalys-attack",0,2,0,0,Shooting,IS,FALSE,Lone Wolf,INSPIRED,FALSE,0,0,,"Kalashnikov, knife",Shooting,TRUE,TRUE,ALONE
20150813IRA,2015-08-13,Iraq,2015 Baghdad market truck bombing A truck bomb in a Baghdad market killed more than 70 and injures 200.[141],https://www.theguardian.com/world/2015/aug/13/truck-bomb-leaves-scores-dead-at-market-in-iraq,81,281+,0,0,Suicide Bombing,IS,TRUE,IS,OFFICIAL,TRUE,0,0,ORGANIZED,Bomb,Suicide bombing,TRUE,,ALONE
20150811NIG,2015-08-11,Nigeria,47 people are killed as explosions erupt at a crowded market in the town of Sabon Gari.[140],http://america.aljazeera.com/articles/2015/8/11/blast-kills-50-in-nigerias-borno-state.html,47+,100,0,0,Bombing,Boko Haram,FALSE,Boko Haram Insurgency,OFFICIAL,FALSE,0,0,ORGANIZED,Bomb,Bombing,,,GROUP
20150727IND,2015-07-27,India,"2015 Gurdaspur attack Three Islamic terrorists of Pakistani origin from Indian-administrated Kashmir disguised in army uniforms attacked the Dina Nagar police station in Gurdaspur District of Punjab, India. The attack resulted in the deaths of 3 policemen, 4 civilians and 15 others were injured. All 3 attackers were killed by the Indian security forces.[139]",http://www.bbc.com/news/world-asia-india-33671593,10,10,0,0,Shooting,Indian-administered Kashmir,,Indian Internal Conflict,,FALSE,0,0,,Automatic Weapons,Hijacking and Seige,,,GROUP
20150726CAM,2015-07-26,Cameroon,"A suicide bomber kills at least 14 people at a popular nightclub in Maruoa, just three days after 2 suicide bombers killed 20 people in the same town.[138]",http://www.aljazeera.com/news/2015/07/suicide-bomber-strikes-cameroon-night-spot-150726024720051.html,14,Unknown,0,0,Suicide Bombing,Boko Haram,FALSE,,,FALSE,0,0,,Bomb,Suicide Bombing,,,ALONE
20150722NIG,2015-07-22,Nigeria,A series of explosions at two bus stations in Gombe kill about 40 people.[137],"http://america.aljazeera.com/articles/2015/7/22/more-than-40-feared-dead-after-bomb-blasts-in-nigeria.html
http://www.bbc.com/news/world-africa-33631744",30,97,0,0,Bombing,Boko Haram,FALSE,,OFFICIAL,FALSE,0,0,ORGANIZED,Bomb,Bomb,,,GROUP
20150720TUR,2015-07-20,Turkey,2015 Suruç bombing Suicide bombing killed 33 people and injured 104 in Kurdish majority city of Suruç. ISIL claims responsibility.[136],"http://www.ntv.com.tr/turkiye/suructa-olenlerin-sayisi-32ye-yukseldi,BNZ2kTA7dUG-D1jkN1S93w
http://www.nytimes.com/2015/07/21/world/europe/suruc-turkey-syria-explosion.html?_r=0",32,132+,0,0,Suicide Bombing,,,,,TRUE,0,0,,Bomb,Suicide Bomb,,,ALONE
20150717NIG,2015-07-17,Nigeria,"Two Nigerian towns are attacked by two suicide bombers, killing 62 people.[135]",http://america.aljazeera.com/articles/2015/7/17/suicide-bombs-kill-64-in-nigeria.html,66,141,0,0,Suicide Bombing ,Boko Haram,,Boko Haram Insurgency,,FALSE,0,0,,Bomb,Suicide Bomb,,,GROUP
20150716USA,2015-07-16,United States,2015 Chattanooga shootings,https://en.wikipedia.org/wiki/2015_Chattanooga_shootings,6,8,0,0,Shooting,,,,INSPIRED,FALSE,0,0,,Firearms,Drive by Shooting/Shootout,,,ALONE
20150713CAM,2015-07-13,Cameroon,"2 suicide bombers explode in a bar in the town of Fotokol and kill 13 people, including a soldier from Chad who was killed in the second explosion.[134]","http://america.aljazeera.com/articles/2015/7/13/two-suicide-attacks-in-cameroon-kill-more-than-a-dozen.html
http://www.dw.com/en/suspected-boko-haram-suicide-attacks-kill-at-least-13-in-cameroon/a-18582272",15,32,0,0,Suicide Bombing,Boko Haram,,,,FALSE,0,0,,Bomb,Suicide Bomb,,,GROUP
20150707NIG,2015-07-7,Nigeria,"A bomb explodes in a government office in Zaria, killing 20 people.[133]","http://america.aljazeera.com/articles/2015/7/7/bomb-kills-20-in-northern-nigeria.html                                                    
http://www.cnn.com/2015/07/07/africa/nigeria-violence/",26,59,1,1,Suicide Bombing,Boko Haram,,,,FALSE,0,0,,Bomb,Suicide Bomb,,,ALONE
20150705NIG,2015-07-5,Nigeria,"Two bombs explode at an elite restaurant and mosque, killing at least 15 people in Jos.[132]","http://america.aljazeera.com/articles/2015/7/5/twin-blasts-hit-central-nigerian-city.html
http://www.bbc.com/news/world-africa-33406537",44,91,0,0,Bombing ,,,,,FALSE,,,,"Firearms, Bombs",,,,GROUP
20150629ISR,2015-06-29,Israel,"2015 Shuvat Rachel shooting shooting attack on civilian car, 1 death.",https://en.wikipedia.org/wiki/2015_Shvut_Rachel_shooting,1,4,0,0,Shooting ,Hamas,TRUE,Israeli-Palestinian Conflict,OFFICIAL,FALSE,0,0,ORGANIZED,Firearms,Shooting,,,ALONE
20150626NIG,2015-06-26,Nigeria,"Boko Haram kills at least 200 people as they gun down and bomb villages, mosques, and other public space.[131]",http://america.aljazeera.com/articles/2015/7/2/dozens-killed-while-praying-in-latest-boko-haram-attacks.html,200+,Unknown,0,0,"Shooting, Bombing",Boko Haram,TRUE,IS,,FALSE,,,ORGANIZED,"Firearms, Bomb",Shooting raids on villages,,,GROUP
20150626FRA,2015-06-26,France,Saint-Quentin-Fallavier attack,"https://en.wikipedia.org/wiki/2015_Saint-Quentin-Fallavier_attack                         
http://www.cbsnews.com/pictures/france-terror-attack-saint-quentin-fallavier/
http://www.reuters.com/article/us-france-blast-investigation-idUSKCN0P80EB20150628            ",2,4,0,0,"Murder, Explosion","Yassin Salhi, IS",FALSE,,,FALSE,0,0,,"Vehicle, ",Vehicle caused explosion,,TRUE,ALONE
20150626KUW,2015-06-26,Kuwait,2015 Kuwait mosque bombing,http://www.cnn.com/2015/06/26/world/kuwait-mosque-attack/index.html,28,255,0,0,Suicide Bombing,IS,TRUE,IS,OFFICIAL,TRUE,0,0,ORGANIZED ,Bomb,Suicide Bomb,,,ALONE
20150626TUN,2015-06-26,Tunisia,2015 Sousse attack,http://www.bbc.com/news/world-africa-33287978,40,76,0,0,Shooting,IS,TRUE,IS,OFFICIAL,TRUE,0,0,ORGANIZED ,Firearm,Shooting,,,ALONE
20150626SOM,2015-06-26,Somalia,"Battle of Leego (2015) Attack on AMISOM base in Somalia with a car bomb, assault rifles and RPGs, causing over 30 military deaths.
https://en.wikipedia.org/wiki/Battle_of_Leego_(2015)","http://www.bbc.com/news/world-africa-33282778
https://en.wikipedia.org/wiki/Battle_of_Leego_(2015)
http://www.aljazeera.com/news/2015/06/al-shabab-claims-attack-au-base-somalia-150626094327750.html
http://www.voanews.com/a/suicide-bomber-attacks-african-union-base-somalia/2837996.html",50+,110+,0,0,"Suicide Bombing, Shooting",AlShabab,TRUE,,OFFICIAL,TRUE ,,,ORGANIZED ,"Bomb, Vehicle ","Suicide car bombing, driven into Base. ",,,GROUP
20150613IRA,2015-06-13,Iraq,"Four suicide SUV car bombs went off in an Iraqi police station in the Hajjaj near Tikrit and Baiji. 11 dead, 27 injured.[129]",https://www.yahoo.com/news/brit-german-among-bombers-deadly-iraq-attack-184224608.html?ref=gs,11,38,0,0,Suicide Car Bombing ,IS,TRUE,IS,OFFICIAL,TRUE,0,0,ORGANIZED ,Bomb,Suicide Car Bomb,TRUE,,GROUP
20150605TUR,2015-06-5,Turkey,2015 Diyarbakır rally bombings,https://en.wikipedia.org/wiki/2015_Diyarbak%C4%B1r_rally_bombings,4,104,,,Bomb,,,,,TRUE,,,,Bomb,Bombing,,,GROUP
20150601IRA,2015-06-1,Iraq,"Three suicide bombers in humvees attacked an Iraqi police station in the Tharthar region in Northern Anbar Province. 41 dead, 63 wounded.[126]",https://www.yahoo.com/news/suicide-attacks-iraqs-anbar-kills-30-troops-134853996.html?ref=gs,44,107,0,0,Suicide bombing,IS,TRUE,Iraq War,OFFICIAL,TRUE,0,0,ORGANIZED,Bomb,Suicide car bombing,TRUE?,,GROUP
20150529SAU,2015-05-29,Saudi Arabia,"A suicide bomber attacked a Shia mosque in Dammam detonating the bomb in the parking lot. 4 killed, unknown injured.[125]","https://www.yahoo.com/news/suicide-bomber-attacks-shiite-mosque-saudi-kills-4-110146063.html?ref=gs#
http://www.cnn.com/2015/05/29/middleeast/saudi-arabia-mosque-blast/
http://www.bbc.com/news/world-middle-east-32929928
http://www.aljazeera.com/news/2015/05/deadly-car-explosion-shia-mosque-saudi-arabia-dammam-150529102343732.html",5,0,Unknown,Unknown,Suicide bombing,IS,TRUE,,OFFICIAL,TRUE,0,0,ORGANIZED,Bomb,"Suicide bomb, Vehicular",,,ALONE
20150528IRA,2015-05-28,Iraq,Two car bombs were set off minutes apart targeting the Cristal Grand Ishtar Hotel and the Babylon. 10 killed and 30 wounded.[124],"https://www.rt.com/news/262949-baghdad-hotel-blast-victims/
https://www.washingtonpost.com/world/double-hotel-bombing-strikes-iraqi-capital/2015/05/28/0a868a3a-9889-428b-b5bb-98ad72e1ba46_story.html",10,40,Unknown,Unknown,Car bomb,IS,TRUE,Iraq War,OFFICIAL,TRUE,0,0,ORGANIZED,Bomb,Car bombs,,,GROUP
20150526KEN,2015-05-26,Kenya,"Al-Shabaab militants attacked two police patrols which turned into a gun battle north of Garissa, 5 police officers were injured but they were able to kill both of the attackers.[123]",https://www.theguardian.com/world/2015/may/26/at-least-20-kenyan-police-killed-in-suspected-al-shabaab-attack,2,7,0,0,Shooting,Al-Shabaab,TRUE,War in Somalia,OFFICIAL,FALSE,0,0,ORGANIZED,Firearms,Shooting,,,GROUP
20150525AFG,2015-05-25,Afghanistan,Taliban militants killed 19 policemen and six soldiers during a siege at a police compound in Nawzad District of Afghanistan.[122],"http://www.ibtimes.com/dozens-killed-taliban-lay-siege-afghan-police-compound-1937132
http://www.latimes.com/world/afghanistan-pakistan/la-fg-afghanistan-attacks-20150526-story.html",29,35,0,0,Raid,Taliban,TRUE,War in Afghanistan,OFFICIAL,TRUE,0,0,ORGANIZED,Firearms,Shooting,TRUE?,,GROUP
20150522SAU,2015-05-22,Saudi Arabia,A suicide bomber attacked a Shia mosque during prayer in the al-Qadeeh village. ISIL claimed responsibility for the attack. 21 dead +90 injured.[121],https://www.yahoo.com/news/suicide-bomber-strikes-saudi-shiite-mosque-several-casualties-101937898.html?ref=gs,22,112,Unknown,Unknown,Suicide bombing,IS,TRUE,,OFFICIAL,TRUE,0,0,ORGANIZED,Bomb,"Suicide bombing, suicide belt",TRUE,,ALONE
20150521LIB,2015-05-21,Libya,A suicide bomber detonated his explosives at a military checkpoint outside of Misrata killing himself and two guards.[120],http://english.alarabiya.net/en/News/africa/2015/05/21/ISIS-claims-suicide-bombing-in-Libya-s-Misrata-.html,3,3,0,0,Suicide bombing,IS,TRUE,Libyan Civil War,OFFICIAL,TRUE,0,0,ORGANIZED,Bomb,Suicide car bombing,TRUE,,ALONE
20150519AFG,2015-05-19,Afghanistan,"A suicide car bombing detonated in the parking lot of a Justice Ministry building in the diplomatic section of Kabul, killing 4 people wounding 42.[119]",https://www.yahoo.com/news/afghan-official-huge-blast-kabul-casualties-expected-122008353.html?ref=gs,4,46,Unknown,Unknown,Suicide bombing,Taliban,TRUE,War in Afghanistan,OFFICIAL,TRUE,0,0,ORGANIZED,Bomb,Suicide car bombing,TRUE,,ALONE
20150517AFG,2015-05-17,Afghanistan,A Taliban suicide attack near the entrance of Hamid Karzai International Airport targeting a European police training vehicle. 3 dead 18 injured.[118],http://www.bbc.com/news/world-asia-32771099,4,22+,2,5+,Suicide bombing,Taliban,TRUE,War in Afghanistan,OFFICIAL,TRUE ,0,0,ORGANIZED,Bomb,Suicide bombing,TRUE,,ALONE
20150514AFG,2015-05-14,Afghanistan,"A hotel that was hosting a cultural event was attacked by Taliban fighters in Kabul leaving 14 dead including an American, an Italian, and 4 Indians.[117]","http://edition.cnn.com/2015/05/14/asia/afghanistan-kabul-hotel-attack/
http://www.bbc.com/news/world-asia-32771099
https://en.wikipedia.org/wiki/2015_Park_Palace_guesthouse_attack
http://www.cnn.com/2015/05/14/asia/afghanistan-kabul-hotel-attack/",15,71,Unknown,Unknown,"Hostage taking, shooting",Taliban,TRUE,War in Afghanistan,OFFICIAL,TRUE,0,0,ORGANIZED,Firearms,"Shooting, hostage taking",TRUE,,GROUP
20150513PAK,2015-05-13,Pakistan,A bus carrying Shia Muslims was attacked by six armed gunman who rode up in motorcycles. Several Islamist groups claim responsibility. 45 dead 13 injured.[116],"http://edition.cnn.com/2015/05/13/asia/pakistan-bus-attack/
http://www.bbc.com/news/world-asia-32717321",45,62,1,1,Shooting,"either Jundullah, Taliban, or IS",Each claimed,Sectarianism in Pakistan,,TRUE ,0,0,ORGANIZED,Firearms,Drive by shooting,,,GROUP
20150510IRA,2015-05-10,Iraq,"Two car bombs were detonated ten minutes apart in Baghdad, Iraq and surrounding towns of Taji and Tarmiyah. ISIL claims responsibility. 14 were killed and wounding 30.[114]",https://www.yahoo.com/news/bombings-kill-least-8-outside-iraqi-capital-baghdad-113105934.html?ref=gs,14+,44,Unknown,Unknown,Bombings (some suicide),IS,TRUE,Iraq War,OFFICIAL,TRUE,0,0,ORGANIZED,Bomb,"Suicide car bombing, bombing",,,GROUP
20150510AFG,2015-05-10,Afghanistan,"A bus carrying Afghan government employees was attacked in Kabul by a suicide bomber, killing 3 people and injuring 10. Taliban claimed responsibility.[115]",http://www.timesofmalta.com/articles/view/20150511/world/three-die-as-taliban-suicide-bombing-targets-second-bus-in-kabul-in-a.567725,4,14,Unknown,Unknown,Suicide bombing,Taliban,TRUE,War in Afghanistan,OFFICIAL,TRUE,0,0,ORGANIZED,Bomb,Suicide bombing,,,ALONE
20150504AFG,2015-05-4,Afghanistan,"A government bus was attacked by a suicide bomber in Kabul, killing one person and injuring 15 others.[113]",http://www.hindustantimes.com/world/suicide-bomb-attack-on-kabul-bus-kills-one-injures-15/story-8jokVyNxhzueOtFYN0hHSM.html,2,17,Unknown,Unknown,Suicide bombing,Taliban,TRUE,War in Afghanistan,OFFICIAL,TRUE,0,0,ORGANIZED,Bomb,Suicide bombing,,,ALONE
20150503IRA,2015-05-3,Iraq,"Two car bombs were detonated ten minutes apart in Baghdad, Iraq. Nineteen were killed and an unknown number wounded. ISIL claimed responsibility for the attacks.[106]",https://www.yahoo.com/news/group-claims-iraq-car-bomb-attack-killed-19-080818305.html?ref=gs,19,Uknown,Unknown,Unknown,"Suicide bomb, bomb",IS,TRUE,Iraq War,OFFICIAL,TRUE,0,0,ORGANIZED,Bomb,"Suicide car bomb, car bomb",,,GROUP
20150503USA,2015-05-3,United States,"Two gunmen attacked the Curtis Culwell Center during a 'Draw Muhammad' cartoon art exhibit in Garland, Texas . 2 dead (perpetrators) 1 injured.[107][108][109][110][111]","http://edition.cnn.com/2015/05/04/us/garland-mohammed-drawing-contest-shooting/index.html                                       
http://www.theatlantic.com/national/archive/2015/05/a-terror-attack-in-texas/392288/                                        
http://www.telegraph.co.uk/news/worldnews/northamerica/usa/11581345/Islamic-State-supporters-claim-responsibility-for-Texas-attack.html                                                                  https://www.washingtonpost.com/news/morning-mix/wp/2015/05/05/report-islamic-state-claims-credit-for-texas-attack/
https://en.wikipedia.org/wiki/Curtis_Culwell_Center_attack",2,3,0,0,Shooting,IS,TRUE,,INSPIRED,FALSE,0,0,ORGANIZED,Firearms,Shooting,FALSE?,,GROUP
20150503AFG,2015-05-3,Afghanistan,"Taliban militants overran checkpoints in Warduj, killing 17 policemen.[112]",http://www.latimes.com/world/middleeast/la-fg-afghanistan-taliban-attack-peace-talks-20150504-story.html,17,43,0,0,Shooting ,Taliban ,TRUE,,,TRUE,0,0,,,,,,GROUP
20150427BOS,2015-04-27,Bosnia and Herzegovina,"At the Zvornik police station terrorist attack in the city of Zvornik, Republika Srpska, in Bosnia and Herzegovina, an armed member of a wahhabist movement opened fire on the police. In the shooting, a police officer was killed, two others were injured, and the attacker was killed by police.[105]",http://uk.reuters.com/article/uk-bosnia-police-attack-idUKKBN0NI25J20150427,2,4,0,0,Shooting ,Wahhabist movement,,,,TRUE,0,0,,Firearm,Shooting,,,ALONE
20150420SOM,2015-04-20,Somalia,A minivan of UN workers was bombed by Al-Shabaab in the Puntland region of Somalia. 9 dead 4 injured.[104],https://www.theguardian.com/world/2015/apr/20/al-shabaab-suspected-of-bomb-attack-on-un-workers-in-somalia,9,13,0,0,Bombing ,Al Shabab,TRUE,War in Somalia,OFFICIAL,TRUE,0,0,,Bomb,Bus Bombing,,,GROUP
20150418AFG,2015-04-18,Afghanistan,"A suicide bomb detonated in front of a bank in Jalalabad, Afghanistan. ISIL claims responsibility. 33 killed 100+ injured.[103]","http://www.telegraph.co.uk/news/worldnews/asia/afghanistan/11547195/Islamic-State-claim-responsibility-for-Jalalabad-bomb-in-first-Afghanistan-attack.html
https://www.yahoo.com/news/claims-responsibility-deadly-afghan-bombing-110355551.html?ref=gs",34,149,Unknown,1+,Suiciding bombing,IS,TRUE,War in Afghanistan,OFFICIAL,TRUE,0,0,ORGANIZED,Bomb,Suicide bomber on bicycle or motorbike,TRUE,,ALONE
20150417IRA,2015-04-17,Iraq,A series of bombings by the ISIL occurred through Baghdad. 40+ killed 59+ injured.[101],http://www.cbsnews.com/news/car-bomb-explodes-outside-u-s-consulate-in-iraq/ http://www.foxnews.com/world/2015/04/17/car-bomb-explodes-outside-us-consulate-in-northern-iraq.html http://www.usnews.com/news/world/articles/2015/04/17/wave-of-bombings-kills-29-people-in-iraqi-capital,40,99+,Unknown,Unknown,Bombings (some suicide),IS,FALSE,IS,OFFICIAL,TRUE,,,ORGANIZED,Bomb,Car Bombs,FALSE,,GROUP
20150417IRA2,2015-04-17,Iraq,"A car bomb exploded at the entrance of the US consulate in Erbil, Iraq. ISIL took credit for the attack. 3 killed 5 wounded.[102]","http://www.abc.net.au/news/2015-04-18/is-claims-responsibility-for-deadly-car-bomb-blast-in-erbil/6402732
http://www.reuters.com/article/us-mideast-crisis-us-consulate-idUSKBN0N81RF20150417
http://rudaw.net/english/kurdistan/180420152",3,8,Unknown,Unknown,Suicide bomb,IS,TRUE,Iraq War,OFFICIAL,TRUE,0,0,ORGANIZED,Bomb,Suicide car bombing,TRUE?,,ALONE
20150414SOM,2015-04-14,Somalia,Militants of Al-Shabaab attack a government building in Mogadishu in the 2015 Ministry of Higher Education attack. 17 dead 15 wounded.,http://www.reuters.com/article/us-somalia-blast-attacks-idUSKBN0N50T520150414,22,42,Unknown,Unknown,"Shooting, bombing",Al-Shabaab,TRUE,War in Somalia,OFFICIAL,TRUE,0,0,ORGANIZED,"Firearms, bombs (bike and car bombs)","Firearms, bike and car bombs",TRUE?,,GROUP
20150408SAU,2015-04-8,Saudi Arabia,In the city of Riyadh two policemen are shot dead. ISIL is blamed to be behind the attack.[99][100],"http://www.reuters.com/article/us-saudi-security-idUSKBN0MZ0W220150408                                       
http://www.aljazeera.com/news/2015/04/saudi-arabia-blames-isil-killing-police-officers-150424135504283.html",2,2,0,0,Ambush/Drive by,Al-Quaeda and IS,FALSE (however attacker claims IS involvement) ,,Uknown,TRUE,0,0,ORGANIZED,Firearms,Drive by mbush shooting,,,GROUP
20150402KEN,2015-04-2,Kenya,148 people—most of them Christian students—killed in Al-Shabaab's Garissa University College attack before Easter weekend Holidays.[97][98],"http://www.telegraph.co.uk/news/worldnews/africaandindianocean/kenya/11513626/Kenya-attack-147-dead-as-Islamist-gunmen-target-Christian-students.html                                                                     
http://www.bbc.com/news/world-africa-32169080
https://en.wikipedia.org/wiki/Garissa_University_College_attack",152,231,Unknown,Unknown,"Hostage taking, shooting",Al-Shabaab,TRUE,War in Somalia,OFFICIAL,FALSE,0,0,ORGANIZED,Firearms,"Shooting, hostage taking",TRUE?,,GROUP
20150327SOM,2015-03-27,Somalia,Makka al-Mukarama hotel attack. 20+ dead 28 wounded.,"https://en.wikipedia.org/wiki/Makka_al-Mukarama_hotel_attack
http://www.voanews.com/articleprintview/2696816.html",29,103,Unknown,Unknown,"Suicide bombing, shooting",Al-shabaab,TRUE,War in Somalia,OFFICIAL,TRUE,0,0,ORGANIZED,"Firearms, bomb (car)","Shooting, suicide car bombing",TRUE,,GRUOP
20150325LIB,2015-03-25,Libya,"ISIL affiliates, The Shura Council of Benghazi Revolutionaries in Libya carried out suicide bombings in the city of Benghazi. Twelve were killed and 25 wounded. Five additional dead during attacks with a local militia.[96]",https://www.yahoo.com/news/islamic-state-affiliate-claims-libya-bombings-killed-12-080614599.html?ref=gs,17,42,Uknown,Uknown,Suicide Bombing,IS,TRUE,IS,OFFICIAL,TRUE,0,0,ORGANIZED,Car Bomb,Suicide car bombing,TRUE,,GROUP
20150320YEM,2015-03-20,Yemen,2015 Sana'a mosque bombings. 135 killed in bombings on several mosques by ISIL.[95],http://www.bbc.com/news/world-middle-east-31983627,130,390+,,,Suicide Bombing,IS,TRUE,IS,OFFICIAL,TRUE,0,0,,Bomb,Suicide Bombing ,,,GROUP
20150318TUN,2015-03-18,Tunisia,"Bardo National Museum attack. Militants linked to Islamic State of Iraq and the Levant (ISIL) attack the Bardo National Museum with guns, killing 21 people and injuring around 50.[94]","http://www.foxnews.com/world/2015/03/18/shots-reportedly-fired-near-major-tunisian-museum.html
https://en.wikipedia.org/wiki/Bardo_National_Museum_attack",23,69,Unknown,Unknown,Shooting,IS,TRUE,,OFFICIAL,TRUE,0,0,ORGANIZED,Kalashnikovs,Open Indescriminate fire,,,GROUP
20150315PAK,2015-03-15,Pakistan,Suicide bombers kill at least 15 people in attacks on two churches in Lahore.[93],http://www.bbc.com/news/world-asia-31894708,16,78+,Unknown,Unknown,Suicide Bombing ,Jamaat ul-Ahrar,TRUE,War in North-West Pakistan,OFFICIAL,TRUE,0,0,ORGANIZED?,Bomb,Bombing ,,,GROUP
20150307NIG,2015-03-7,Nigeria,Five suicide bomb blasts leave 58 dead and 143 wounded in the 2015 Maiduguri suicide bombing.,"http://www.telegraph.co.uk/news/worldnews/africaandindianocean/nigeria/11337456/Suicide-bombing-by-10-year-old-girl-in-Nigeria-kills-at-least-10.html
https://en.wikipedia.org/wiki/March_2015_Maiduguri_suicide_bombing",63,206,1,1,Suicide Bombing,Boko Haram,TRUE,Boko Haram Insurgency,OFFICIAL,FALSE,0,0,ORGANIZED,Bomb,Suicide Bombing ,,,GROUP
20150214DEN,2015-02-14,Denmark,"2015 Copenhagen shootings. A gunman opened fire at the Krudttoenden café and later at the Great Synagogue in Copenhagen, killing two civilians and injuring five others.[92]","http://www.independent.co.uk/news/world/europe/three-police-shot-in-copenhagen-during-blasphemy-debate-as-french-ambassador-speaks-10046360.html
https://en.wikipedia.org/wiki/2015_Copenhagen_shootings",3,8,0,0,Shooting ,Omar Abdel Hamid El-Hussein (Possible IS),UNSURE,,UNSURE,FALSE,0,0,ORGANIZED?,Firearm,Shooting,,TRUE? Was in jail for sometime,ALONE/GROUP NOT SURE
20150213PAK,2015-02-13,Pakistan,Heavily armed militants killed at least 19 people and wounded more than 40 after they stormed into a Shiite mosque during Friday Prayer in a suburb of Peshawar.[91],http://www.nytimes.com/2015/02/14/world/asia/suicide-attackers-stage-deadly-assault-on-pakistani-mosque.html?_r=0,23,63+,Unknown ,Unknown,"Suicide Bombing, shooting",Pakistani Taliban,TRUE,War in North-West Pakistan,OFFICIAL,TRUE,0,0,ORGANIZED,"Bomb, Gernades, Firearms",Suicide Bombing ,,,GROUP
20150130PAK,2015-01-30,Pakistan,"Suicide bomber killed at least 55, injuring at least 59 in a Shiite mosque in southern Pakistan.[90]",http://www.nytimes.com/2015/01/31/world/asia/blast-kills-scores-at-mosque-in-southern-pakistan.html,56,115,Unknown ,Unknown,Suicide Bombing ,,,,,TRUE,0,0,,Bomb,Suicide Bombing ,,,ALONE
20150129EGY,2015-01-29,Egypt,"January 2015 Sinai attacks. 44 killed, several wounded.",http://www.cnn.com/2015/01/29/africa/egypt-north-sinai-attack/index.html,26,62,0,0,Shooting Attack,IS,TRUE,IS,OFFICIAL,TRUE,0,0,ORGANIZED,"Mortar Rounds, Car Bomb","Shooting Attack, Car Bomb",,,GROUP
20150110LEB,2015-01-10,Lebanon,In the 2015 Jabal Mohsen suicide attacks 9 people died and 30+ were wounded.,http://www.aljazeera.com/news/middleeast/2015/01/twin-suicide-bomb-attacks-rock-lebanon-2015111113944330224.html,11,46,0,0,Suicide Bombing ,AlQaeda,TRUE,,OFFICIAL,TRUE,,,ORGANIZED,Bomb,Suicide Bombing ,TRUE,,GROUP
20150109FRA,2015-01-9,France,The Porte de Vincennes hostage crisis kills 4 and injures 9 people.,https://en.wikipedia.org/wiki/Porte_de_Vincennes_siege,5,14,0,0,Hostage Seige,IS,UNSURE,,UNSURE,FALSE,0,0,ORGANIZED,Firearms,Shooting Hostage Seige,,,ALONE PROBABLY
20150108NIG,2015-01-8,Nigeria,2015 Baga massacre. Boko Haram attacks town of Baga in northern Nigeria killing at least 200 people. Another 2000 are unaccounted for.[89],http://www.channel4.com/news/hundreds-feared-killed-by-boko-haram-in-nigeria,200,2200,Unknown ,Unknown,Pilage ,Boko Haram,,,,FALSE,,,,Firearms,"Village raid, burning, Shooting",TRUE,,
20150107FRA,2015-01-7,France,"A series of five attacks in and around Paris kill 17 people, plus three attackers, and leave 22 other people injured.",http://www.cnn.com/2015/01/10/world/france-paris-who-were-terror-victims/index.html,20,42,0,0,Shooting,,,,,FALSE,,,,Firearms,Shootings,,,GROUP
20150106IRA,2015-01-6,Iraq,"Two suicide bombers attacked a mosque in the town of Al-Jubba while Iraqi soldiers were resting, killing 10 soldiers plus the two attackers. Clashes following the bombings left 13 security personnel dead and 21 wounded.[88]",http://www.dailystar.com.lb/News/Middle-East/2015/Jan-06/283209-suicide-bombings-clashes-kill-23-in-iraqs-anbar-officers.ashx,25,46,0,0,Suicide Bombing ,,,,,TRUE,0,0,ORGANIZED,Bomb,Suicide Bombing,,,GROUP
20150105AFG,2015-01-05,Afghanistan,"A car packed with explosives drove up to the headquarters of EUPOL Afghanistan, a European police-training organization, in Kabul and detonated. Talibanclaimed responsibility. 1 killed 16 wounded.",http://www.nbcnews.com/news/world/many-feared-dead-injured-blast-near-kabul-airport-n360181,4,24+,,,Suicide Bomb,Taliban,TRUE,,,TRUE,0,0,,Bomb,Suicide Bombing,,,ALONE
20141228CAM,2014-12-28,Cameroon,Boko Haram attacks village in Cameroon,https://en.wikipedia.org/wiki/Boko_Haram#Attacks_in_Cameroon,117,246,0,84,Ambush Shooting,,,,,FALSE,0,0,,IED,Ambush on convoy,,,GROUP
